Hour:min:sec.msec,Value
10:58:40.107,5248.00
10:58:40.247,5248.00
10:58:40.307,5248.00
10:58:40.454,5248.00
10:58:40.533,5248.00
10:58:40.587,5248.00
10:58:40.746,5248.00
10:58:40.806,5248.00
10:58:40.953,5248.00
10:58:41.006,5248.00
10:58:41.147,5248.00
10:58:41.227,5248.00
10:58:41.286,5248.00
10:58:41.427,5248.00
10:58:41.507,5248.00
10:58:41.647,5248.00
10:58:41.714,5248.00
10:58:41.846,5248.00
10:58:41.927,5248.00
10:58:41.986,5248.00
10:58:42.126,5248.00
10:58:42.207,5248.00
10:58:42.354,5248.00
10:58:42.434,5248.00
10:58:42.546,5248.00
10:58:42.627,5248.00
10:58:42.685,5248.00
10:58:42.834,5248.00
10:58:42.914,5248.00
10:58:43.047,5248.00
10:58:43.114,5248.00
10:58:43.188,5248.00
10:58:43.335,5248.00
10:58:43.406,5248.00
10:58:43.526,5248.00
10:58:43.608,5248.00
10:58:43.750,5248.00
10:58:43.807,5248.00
10:58:43.947,5248.00
10:58:44.033,5248.00
10:58:44.126,5248.00
10:58:44.227,5248.00
10:58:44.307,5248.00
10:58:44.374,5248.00
10:58:44.514,5248.00
10:58:44.647,5248.00
10:58:44.727,5248.00
10:58:44.794,5248.00
10:58:44.947,5248.00
10:58:45.014,5248.00
10:58:45.153,5248.00
10:58:45.206,5248.00
10:58:45.354,5248.00
10:58:45.427,5248.00
10:58:45.507,5248.00
10:58:45.634,5248.00
10:58:45.706,5248.00
10:58:45.847,5248.00
10:58:45.914,5248.00
10:58:46.047,5248.00
10:58:46.153,5248.00
10:58:46.187,5248.00
10:58:46.334,5248.00
10:58:46.406,5248.00
10:58:46.547,5248.00
10:58:46.647,5248.00
10:58:46.746,5248.00
10:58:46.846,5248.00
10:58:46.886,5248.00
10:58:47.026,5248.00
10:58:47.127,5248.00
10:58:47.246,5248.00
10:58:47.297,5248.00
10:58:47.406,5248.00
10:58:47.533,5248.00
10:58:47.586,5248.00
10:58:47.728,5248.00
10:58:47.827,5248.00
10:58:47.946,5248.00
10:58:48.007,5248.00
10:58:48.148,5248.00
10:58:48.227,5248.00
10:58:48.307,5248.00
10:58:48.427,5248.00
10:58:48.507,5248.00
10:58:48.653,5248.00
10:58:48.706,5248.00
10:58:48.855,5248.00
10:58:48.934,5248.00
10:58:48.994,5248.00
10:58:49.154,5248.00
10:58:49.214,5248.00
10:58:49.354,5248.00
10:58:49.414,5248.00
10:58:49.547,5248.00
10:58:49.634,5248.00
10:58:49.688,5248.00
10:58:49.826,5248.00
10:58:49.914,5248.00
10:58:50.047,5248.00
10:58:50.114,5280.80
10:58:50.254,5280.80
10:58:50.347,5280.80
10:58:50.387,5280.80
10:58:50.526,5248.00
10:58:50.607,5248.00
10:58:50.746,5248.00
10:58:50.826,5248.00
10:58:50.946,5248.00
10:58:51.026,5248.00
10:58:51.086,5248.00
10:58:51.227,5248.00
10:58:51.307,5248.00
10:58:51.453,5248.00
10:58:51.506,5248.00
10:58:51.586,5248.00
10:58:51.727,5248.00
10:58:51.787,5248.00
10:58:51.934,5248.00
10:58:52.007,5248.00
10:58:52.147,5248.00
10:58:52.207,5280.80
10:58:52.346,5280.80
10:58:52.427,5280.80
10:58:52.507,5280.80
10:58:52.634,5280.80
10:58:52.706,5280.80
10:58:52.854,5280.80
10:58:52.906,5280.80
10:58:53.054,5280.80
10:58:53.126,5280.80
10:58:53.193,5280.80
10:58:53.349,5280.80
10:58:53.413,5280.80
10:58:53.547,5280.80
10:58:53.613,5280.80
10:58:53.754,5280.80
10:58:53.826,5280.80
10:58:53.886,5280.80
10:58:54.026,5280.80
10:58:54.113,5280.80
10:58:54.253,5280.80
10:58:54.314,5280.80
10:58:54.446,5280.80
10:58:54.554,5280.80
10:58:54.587,5280.80
10:58:54.727,5280.80
10:58:54.808,5280.80
10:58:54.946,5280.80
10:58:55.026,5280.80
10:58:55.153,5280.80
10:58:55.227,5280.80
10:58:55.286,5280.80
10:58:55.426,5280.80
10:58:55.555,5280.80
10:58:55.647,5280.80
10:58:55.710,5280.80
10:58:55.786,5280.80
10:58:55.934,5280.80
10:58:55.987,5280.80
10:58:56.126,5280.80
10:58:56.234,5280.80
10:58:56.347,5280.80
10:58:56.406,5280.80
10:58:56.547,5280.80
10:58:56.634,5280.80
10:58:56.707,5280.80
10:58:56.827,5280.80
10:58:56.913,5280.80
10:58:57.046,5280.80
10:58:57.113,5280.80
10:58:57.246,5280.80
10:58:57.326,5280.80
10:58:57.386,5280.80
10:58:57.546,5280.80
10:58:57.598,5280.80
10:58:57.747,5280.80
10:58:57.807,5280.80
10:58:57.954,5280.80
10:58:58.026,5280.80
10:58:58.087,5280.80
10:58:58.227,5280.80
10:58:58.314,5313.60
10:58:58.454,5313.60
10:58:58.507,5280.80
10:58:58.647,5280.80
10:58:58.747,5313.60
10:58:58.786,5313.60
10:58:58.926,5313.60
10:58:59.026,5313.60
10:58:59.147,5313.60
10:58:59.227,5313.60
10:58:59.347,5313.60
10:58:59.427,5313.60
10:58:59.486,5313.60
10:58:59.634,5313.60
10:58:59.706,5313.60
10:58:59.847,5313.60
10:58:59.906,5313.60
10:58:59.986,5313.60
10:59:00.134,5313.60
10:59:00.187,5313.60
10:59:00.326,5313.60
10:59:00.413,5313.60
10:59:00.547,5313.60
10:59:00.607,5313.60
10:59:00.746,5313.60
10:59:00.834,5313.60
10:59:00.914,5313.60
10:59:01.034,5313.60
10:59:01.107,5313.60
10:59:01.187,5313.60
10:59:01.307,5280.80
10:59:01.453,5313.60
10:59:01.534,5313.60
10:59:01.587,5313.60
10:59:01.742,5313.60
10:59:01.859,5313.60
10:59:01.946,5313.60
10:59:02.007,5313.60
10:59:02.147,5313.60
10:59:02.227,5313.60
10:59:02.286,5313.60
10:59:02.427,5313.60
10:59:02.507,5313.60
10:59:02.647,5313.60
10:59:02.706,5313.60
10:59:02.847,5313.60
10:59:02.947,5313.60
10:59:02.986,5313.60
10:59:03.126,5313.60
10:59:03.214,5313.60
10:59:03.347,5313.60
10:59:03.426,5313.60
10:59:03.554,5313.60
10:59:03.634,5313.60
10:59:03.694,5313.60
10:59:03.826,5313.60
10:59:03.906,5313.60
10:59:04.046,5313.60
10:59:04.113,5313.60
10:59:04.187,5313.60
10:59:04.326,5313.60
10:59:04.387,5313.60
10:59:04.526,5313.60
10:59:04.634,5313.60
10:59:04.746,5313.60
10:59:04.807,5313.60
10:59:04.946,5313.60
10:59:05.047,5313.60
10:59:05.113,5313.60
10:59:05.227,5313.60
10:59:05.327,5313.60
10:59:05.454,5313.60
10:59:05.526,5313.60
10:59:05.653,5313.60
10:59:05.727,5313.60
10:59:05.786,5313.60
10:59:05.946,5313.60
10:59:06.007,5313.60
10:59:06.153,5313.60
10:59:06.206,5313.60
10:59:06.354,5313.60
10:59:06.428,5313.60
10:59:06.486,5313.60
10:59:06.627,5313.60
10:59:06.707,5313.60
10:59:06.854,5313.60
10:59:06.914,5313.60
10:59:07.054,5313.60
10:59:07.126,5313.60
10:59:07.186,5313.60
10:59:07.326,5313.60
10:59:07.406,5313.60
10:59:07.554,5313.60
10:59:07.626,5313.60
10:59:07.747,5313.60
10:59:07.834,5313.60
10:59:07.887,5313.60
10:59:08.034,5313.60
10:59:08.107,5313.60
10:59:08.246,5313.60
10:59:08.307,5313.60
10:59:08.387,5313.60
10:59:08.526,5313.60
10:59:08.587,5313.60
10:59:08.727,5313.60
10:59:08.808,5313.60
10:59:08.946,5313.60
10:59:09.007,5313.60
10:59:09.147,5313.60
10:59:09.227,5313.60
10:59:09.314,5313.60
10:59:09.427,5313.60
10:59:09.507,5313.60
10:59:09.587,5313.60
10:59:09.727,5313.60
10:59:09.848,5313.60
10:59:09.946,5313.60
10:59:09.986,5313.60
10:59:10.154,5313.60
10:59:10.207,5313.60
10:59:10.347,5313.60
10:59:10.406,5313.60
10:59:10.547,5313.60
10:59:10.627,5313.60
10:59:10.688,5313.60
10:59:10.834,5313.60
10:59:10.914,5313.60
10:59:11.047,5313.60
10:59:11.108,5313.60
10:59:11.254,5313.60
10:59:11.347,5313.60
10:59:11.387,5313.60
10:59:11.533,5313.60
10:59:11.608,5313.60
10:59:11.747,5313.60
10:59:11.834,5313.60
10:59:11.946,5313.60
10:59:12.034,5313.60
10:59:12.107,5313.60
10:59:12.227,5313.60
10:59:12.315,5313.60
10:59:12.446,5313.60
10:59:12.507,5313.60
10:59:12.587,5313.60
10:59:12.727,5313.60
10:59:12.794,5313.60
10:59:12.927,5313.60
10:59:13.027,5313.60
10:59:13.147,5313.60
10:59:13.207,5313.60
10:59:13.347,5313.60
10:59:13.427,5313.60
10:59:13.514,5313.60
10:59:13.627,5313.60
10:59:13.707,5313.60
10:59:13.847,5313.60
10:59:13.907,5313.60
10:59:14.047,5313.60
10:59:14.127,5313.60
10:59:14.187,5313.60
10:59:14.347,5346.40
10:59:14.414,5346.40
10:59:14.554,5346.40
10:59:14.608,5346.40
10:59:14.747,5346.40
10:59:14.834,5346.40
10:59:14.887,5346.40
10:59:15.033,5346.40
10:59:15.113,5346.40
10:59:15.247,5346.40
10:59:15.314,5346.40
10:59:15.446,5346.40
10:59:15.526,5346.40
10:59:15.587,5346.40
10:59:15.727,5346.40
10:59:15.807,5346.40
10:59:15.953,5346.40
10:59:16.033,5346.40
10:59:16.148,5346.40
10:59:16.227,5346.40
10:59:16.287,5346.40
10:59:16.427,5346.40
10:59:16.506,5346.40
10:59:16.647,5346.40
10:59:16.706,5346.40
10:59:16.787,5346.40
10:59:16.926,5346.40
10:59:16.993,5346.40
10:59:17.127,5346.40
10:59:17.206,5346.40
10:59:17.347,5346.40
10:59:17.406,5346.40
10:59:17.555,5346.40
10:59:17.627,5346.40
10:59:17.706,5346.40
10:59:17.834,5346.40
10:59:17.927,5346.40
10:59:17.967,5346.40
10:59:18.107,5346.40
10:59:18.247,5346.40
10:59:18.326,5346.40
10:59:18.388,5346.40
10:59:18.554,5346.40
10:59:18.627,5346.40
10:59:18.754,5346.40
10:59:18.808,5346.40
10:59:18.946,5346.40
10:59:19.026,5346.40
10:59:19.087,5346.40
10:59:19.247,5346.40
10:59:19.307,5346.40
10:59:19.453,5346.40
10:59:19.514,5346.40
10:59:19.653,5346.40
10:59:19.754,5346.40
10:59:19.786,5346.40
10:59:19.927,5346.40
10:59:20.007,5346.40
10:59:20.147,5346.40
10:59:20.217,5346.40
10:59:20.347,5346.40
10:59:20.427,5346.40
10:59:20.486,5346.40
10:59:20.634,5346.40
10:59:20.727,5346.40
10:59:20.847,5346.40
10:59:20.906,5346.40
10:59:20.993,5346.40
10:59:21.134,5346.40
10:59:21.193,5346.40
10:59:21.334,5346.40
10:59:21.427,5346.40
10:59:21.544,5346.40
10:59:21.613,5346.40
10:59:21.754,5346.40
10:59:21.826,5346.40
10:59:21.906,5346.40
10:59:22.026,5346.40
10:59:22.110,5346.40
10:59:22.246,5313.60
10:59:22.314,5313.60
10:59:22.446,5313.60
10:59:22.526,5313.60
10:59:22.586,5313.60
10:59:22.754,5346.40
10:59:22.859,5346.40
10:59:22.946,5346.40
10:59:23.033,5346.40
10:59:23.148,5346.40
10:59:23.228,5346.40
10:59:23.287,5346.40
10:59:23.427,5346.40
10:59:23.527,5346.40
10:59:23.647,5346.40
10:59:23.707,5346.40
10:59:23.849,5346.40
10:59:23.954,5346.40
10:59:23.987,5346.40
10:59:24.134,5346.40
10:59:24.206,5346.40
10:59:24.347,5346.40
10:59:24.427,5346.40
10:59:24.547,5346.40
10:59:24.634,5346.40
10:59:24.694,5346.40
10:59:24.826,5346.40
10:59:24.902,5346.40
10:59:25.047,5346.40
10:59:25.108,5346.40
10:59:25.193,5346.40
10:59:25.334,5346.40
10:59:25.394,5346.40
10:59:25.526,5346.40
10:59:25.608,5346.40
10:59:25.754,5346.40
10:59:25.815,5346.40
10:59:25.947,5346.40
10:59:26.027,5346.40
10:59:26.097,5346.40
10:59:26.235,5346.40
10:59:26.307,5346.40
10:59:26.360,5346.40
10:59:26.514,5346.40
10:59:26.647,5346.40
10:59:26.727,5346.40
10:59:26.786,5346.40
10:59:26.954,5346.40
10:59:27.007,5346.40
10:59:27.147,5346.40
10:59:27.206,5346.40
10:59:27.348,5346.40
10:59:27.425,5346.40
10:59:27.487,5346.40
10:59:27.627,5346.40
10:59:27.707,5346.40
10:59:27.848,5346.40
10:59:27.906,5346.40
10:59:28.047,5346.40
10:59:28.148,5346.40
10:59:28.188,5346.40
10:59:28.334,5346.40
10:59:28.407,5346.40
10:59:28.547,5346.40
10:59:28.634,5346.40
10:59:28.754,5346.40
10:59:28.834,5346.40
10:59:28.894,5346.40
10:59:29.034,5346.40
10:59:29.113,5346.40
10:59:29.247,5346.40
10:59:29.307,5346.40
10:59:29.394,5346.40
10:59:29.526,5346.40
10:59:29.575,5346.40
10:59:29.727,5346.40
10:59:29.826,5346.40
10:59:29.947,5346.40
10:59:30.014,5346.40
10:59:30.147,5346.40
10:59:30.227,5346.40
10:59:30.307,5346.40
10:59:30.427,5346.40
10:59:30.514,5346.40
10:59:30.574,5346.40
10:59:30.707,5346.40
10:59:30.848,5346.40
10:59:30.927,5346.40
10:59:30.993,5346.40
10:59:31.147,5346.40
10:59:31.207,5346.40
10:59:31.347,5346.40
10:59:31.434,5346.40
10:59:31.541,5346.40
10:59:31.627,5346.40
10:59:31.686,5313.60
10:59:31.826,5313.60
10:59:31.914,5346.40
10:59:32.047,5346.40
10:59:32.108,5346.40
10:59:32.246,5346.40
10:59:32.347,5346.40
10:59:32.407,5346.40
10:59:32.534,5313.60
10:59:32.608,5313.60
10:59:32.751,5346.40
10:59:32.833,5346.40
10:59:32.954,5313.60
10:59:33.033,5313.60
10:59:33.094,5313.60
10:59:33.227,5346.40
10:59:33.314,5346.40
10:59:33.446,5346.40
10:59:33.526,5346.40
10:59:33.587,5346.40
10:59:33.728,5346.40
10:59:33.787,5346.40
10:59:33.927,5346.40
10:59:34.007,5346.40
10:59:34.147,5346.40
10:59:34.206,5346.40
10:59:34.347,5346.40
10:59:34.427,5346.40
10:59:34.514,5346.40
10:59:34.627,5313.60
10:59:34.707,5313.60
10:59:34.767,5313.60
10:59:34.897,5313.60
10:59:35.055,5313.60
10:59:35.127,5313.60
10:59:35.187,5313.60
10:59:35.347,5313.60
10:59:35.406,5313.60
10:59:35.547,5313.60
10:59:35.614,5313.60
10:59:35.754,5313.60
10:59:35.827,5313.60
10:59:35.887,5313.60
10:59:36.027,5313.60
10:59:36.107,5313.60
10:59:36.247,5313.60
10:59:36.307,5313.60
10:59:36.446,5313.60
10:59:36.547,5313.60
10:59:36.587,5313.60
10:59:36.727,5313.60
10:59:36.807,5313.60
10:59:36.946,5313.60
10:59:37.026,5313.60
10:59:37.147,5313.60
10:59:37.247,5313.60
10:59:37.294,5313.60
10:59:37.434,5313.60
10:59:37.507,5313.60
10:59:37.653,5313.60
10:59:37.707,5313.60
10:59:37.787,5313.60
10:59:37.927,5313.60
10:59:37.986,5313.60
10:59:38.134,5313.60
10:59:38.227,5313.60
10:59:38.347,5313.60
10:59:38.407,5313.60
10:59:38.547,5313.60
10:59:38.627,5313.60
10:59:38.707,5313.60
10:59:38.826,5313.60
10:59:38.914,5313.60
10:59:39.047,5313.60
10:59:39.114,5313.60
10:59:39.254,5313.60
10:59:39.326,5313.60
10:59:39.394,5313.60
10:59:39.547,5313.60
10:59:39.613,5313.60
10:59:39.747,5313.60
10:59:39.814,5313.60
10:59:39.954,5313.60
10:59:40.026,5313.60
10:59:40.087,5313.60
10:59:40.228,5313.60
10:59:40.307,5313.60
10:59:40.446,5313.60
10:59:40.507,5313.60
10:59:40.647,5313.60
10:59:40.738,5313.60
10:59:40.786,5313.60
10:59:40.927,5313.60
10:59:41.016,5313.60
10:59:41.147,5313.60
10:59:41.234,5313.60
10:59:41.347,5313.60
10:59:41.427,5313.60
10:59:41.486,5313.60
10:59:41.626,5313.60
10:59:41.707,5313.60
10:59:41.847,5313.60
10:59:41.906,5313.60
10:59:41.986,5313.60
10:59:42.134,5313.60
10:59:42.187,5313.60
10:59:42.334,5313.60
10:59:42.406,5313.60
10:59:42.547,5313.60
10:59:42.608,5313.60
10:59:42.747,5313.60
10:59:42.827,5313.60
10:59:42.955,5313.60
10:59:43.033,5313.60
10:59:43.107,5313.60
10:59:43.174,5313.60
10:59:43.307,5313.60
10:59:43.446,5313.60
10:59:43.526,5313.60
10:59:43.594,5313.60
10:59:43.747,5313.60
10:59:43.814,5313.60
10:59:43.946,5313.60
10:59:44.026,5313.60
10:59:44.148,5313.60
10:59:44.227,5313.60
10:59:44.294,5313.60
10:59:44.427,5313.60
10:59:44.507,5313.60
10:59:44.648,5313.60
10:59:44.707,5313.60
10:59:44.847,5313.60
10:59:44.953,5313.60
10:59:44.986,5313.60
10:59:45.127,5313.60
10:59:45.207,5313.60
10:59:45.347,5313.60
10:59:45.446,5313.60
10:59:45.547,5313.60
10:59:45.634,5313.60
10:59:45.687,5313.60
10:59:45.827,5313.60
10:59:45.914,5313.60
10:59:46.054,5313.60
10:59:46.114,5313.60
10:59:46.187,5313.60
10:59:46.334,5313.60
10:59:46.394,5313.60
10:59:46.534,5313.60
10:59:46.634,5313.60
10:59:46.747,5313.60
10:59:46.814,5313.60
10:59:46.946,5313.60
10:59:47.033,5313.60
10:59:47.113,5313.60
10:59:47.227,5313.60
10:59:47.307,5313.60
10:59:47.454,5313.60
10:59:47.514,5313.60
10:59:47.648,5313.60
10:59:47.727,5313.60
10:59:47.787,5313.60
10:59:47.945,5313.60
10:59:48.007,5313.60
10:59:48.154,5313.60
10:59:48.207,5313.60
10:59:48.350,5313.60
10:59:48.435,5313.60
10:59:48.486,5313.60
10:59:48.647,5313.60
10:59:48.707,5346.40
10:59:48.848,5346.40
10:59:48.914,5346.40
10:59:49.047,5346.40
10:59:49.147,5313.60
10:59:49.193,5313.60
10:59:49.327,5313.60
10:59:49.403,5313.60
10:59:49.547,5346.40
10:59:49.627,5346.40
10:59:49.747,5346.40
10:59:49.827,5346.40
10:59:49.907,5346.40
10:59:50.026,5346.40
10:59:50.107,5346.40
10:59:50.247,5346.40
10:59:50.314,5346.40
10:59:50.394,5346.40
10:59:50.534,5346.40
10:59:50.594,5346.40
10:59:50.734,5346.40
10:59:50.835,5346.40
10:59:50.954,5346.40
10:59:51.014,5346.40
10:59:51.148,5346.40
10:59:51.234,5346.40
10:59:51.314,5346.40
10:59:51.427,5346.40
10:59:51.507,5346.40
10:59:51.574,5346.40
10:59:51.714,5346.40
10:59:51.847,5346.40
10:59:51.926,5346.40
10:59:51.987,5346.40
10:59:52.148,5346.40
10:59:52.214,5346.40
10:59:52.347,5346.40
10:59:52.414,5346.40
10:59:52.551,5346.40
10:59:52.635,5346.40
10:59:52.688,5346.40
10:59:52.834,5346.40
10:59:52.907,5346.40
10:59:53.054,5346.40
10:59:53.114,5346.40
10:59:53.247,5346.40
10:59:53.347,5346.40
10:59:53.394,5346.40
10:59:53.534,5346.40
10:59:53.608,5346.40
10:59:53.746,5346.40
10:59:53.834,5346.40
10:59:53.947,5346.40
10:59:54.026,5346.40
10:59:54.087,5346.40
10:59:54.227,5346.40
10:59:54.314,5346.40
10:59:54.446,5346.40
10:59:54.507,5346.40
10:59:54.608,5346.40
10:59:54.727,5346.40
10:59:54.793,5346.40
10:59:54.927,5346.40
10:59:55.034,5346.40
10:59:55.159,5346.40
10:59:55.207,5346.40
10:59:55.347,5346.40
10:59:55.427,5346.40
10:59:55.507,5346.40
10:59:55.627,5346.40
10:59:55.756,5346.40
10:59:55.847,5346.40
10:59:55.914,5346.40
10:59:56.047,5346.40
10:59:56.126,5346.40
10:59:56.187,5346.40
10:59:56.347,5346.40
10:59:56.406,5346.40
10:59:56.548,5346.40
10:59:56.607,5346.40
10:59:56.743,5346.40
10:59:56.827,5346.40
10:59:56.894,5346.40
10:59:57.033,5346.40
10:59:57.107,5346.40
10:59:57.247,5346.40
10:59:57.314,5346.40
10:59:57.454,5346.40
10:59:57.527,5346.40
10:59:57.594,5346.40
10:59:57.727,5346.40
10:59:57.807,5346.40
10:59:57.952,5346.40
10:59:58.027,5346.40
10:59:58.147,5346.40
10:59:58.227,5346.40
10:59:58.286,5346.40
10:59:58.427,5346.40
10:59:58.507,5346.40
10:59:58.647,5346.40
10:59:58.707,5346.40
10:59:58.787,5346.40
10:59:58.927,5346.40
10:59:58.986,5346.40
10:59:59.127,5346.40
10:59:59.227,5346.40
10:59:59.354,5346.40
10:59:59.407,5346.40
10:59:59.547,5346.40
10:59:59.627,5346.40
10:59:59.706,5346.40
10:59:59.835,5346.40
10:59:59.914,5346.40
11:00:00.056,5346.40
11:00:00.114,5346.40
11:00:00.247,5346.40
11:00:00.326,5346.40
11:00:00.387,5346.40
11:00:00.554,5346.40
11:00:00.607,5346.40
11:00:00.747,5346.40
11:00:00.807,5346.40
11:00:00.954,5346.40
11:00:01.035,5346.40
11:00:01.087,5346.40
11:00:01.235,5346.40
11:00:01.315,5346.40
11:00:01.455,5346.40
11:00:01.507,5313.60
11:00:01.647,5313.60
11:00:01.747,5346.40
11:00:01.787,5346.40
11:00:01.927,5346.40
11:00:02.007,5346.40
11:00:02.147,5346.40
11:00:02.227,5346.40
11:00:02.354,5346.40
11:00:02.427,5346.40
11:00:02.486,5346.40
11:00:02.627,5346.40
11:00:02.755,5346.40
11:00:02.847,5346.40
11:00:02.906,5346.40
11:00:02.987,5346.40
11:00:03.127,5346.40
11:00:03.188,5346.40
11:00:03.326,5346.40
11:00:03.427,5346.40
11:00:03.554,5346.40
11:00:03.607,5346.40
11:00:03.746,5346.40
11:00:03.826,5346.40
11:00:03.914,5346.40
11:00:04.033,5346.40
11:00:04.108,5346.40
11:00:04.174,5346.40
11:00:04.315,5346.40
11:00:04.454,5346.40
11:00:04.534,5346.40
11:00:04.594,5346.40
11:00:04.754,5346.40
11:00:04.814,5346.40
11:00:04.954,5346.40
11:00:05.007,5346.40
11:00:05.147,5346.40
11:00:05.227,5346.40
11:00:05.294,5313.60
11:00:05.434,5313.60
11:00:05.507,5346.40
11:00:05.647,5346.40
11:00:05.706,5346.40
11:00:05.847,5346.40
11:00:05.946,5346.40
11:00:05.994,5346.40
11:00:06.126,5346.40
11:00:06.207,5346.40
11:00:06.347,5346.40
11:00:06.427,5346.40
11:00:06.554,5346.40
11:00:06.627,5346.40
11:00:06.687,5346.40
11:00:06.827,5346.40
11:00:06.907,5346.40
11:00:07.047,5346.40
11:00:07.113,5346.40
11:00:07.187,5346.40
11:00:07.327,5346.40
11:00:07.387,5346.40
11:00:07.526,5346.40
11:00:07.607,5346.40
11:00:07.747,5346.40
11:00:07.807,5346.40
11:00:07.946,5346.40
11:00:08.026,5346.40
11:00:08.113,5346.40
11:00:08.228,5346.40
11:00:08.307,5346.40
11:00:08.374,5346.40
11:00:08.507,5346.40
11:00:08.653,5346.40
11:00:08.727,5346.40
11:00:08.807,5346.40
11:00:08.946,5313.60
11:00:09.007,5313.60
11:00:09.147,5313.60
11:00:09.213,5313.60
11:00:09.347,5346.40
11:00:09.427,5346.40
11:00:09.493,5346.40
11:00:09.626,5346.40
11:00:09.706,5346.40
11:00:09.847,5346.40
11:00:09.907,5346.40
11:00:10.054,5346.40
11:00:10.147,5346.40
11:00:10.187,5346.40
11:00:10.326,5346.40
11:00:10.406,5346.40
11:00:10.555,5346.40
11:00:10.627,5346.40
11:00:10.747,5346.40
11:00:10.826,5346.40
11:00:10.894,5346.40
11:00:11.033,5346.40
11:00:11.112,5346.40
11:00:11.247,5346.40
11:00:11.307,5346.40
11:00:11.395,5346.40
11:00:11.526,5346.40
11:00:11.594,5346.40
11:00:11.728,5346.40
11:00:11.827,5346.40
11:00:11.954,5346.40
11:00:12.007,5346.40
11:00:12.147,5346.40
11:00:12.227,5346.40
11:00:12.307,5346.40
11:00:12.308,5346.40
11:00:12.309,5346.40
11:00:12.310,5346.40
11:00:12.311,5346.40
11:00:12.312,5346.40
11:00:12.313,5346.40
11:00:12.314,5346.40
11:00:12.315,5346.40
11:00:12.316,5346.40
11:00:12.317,5346.40
11:00:12.318,5346.40
11:00:12.319,5346.40
11:00:12.320,5346.40
11:00:12.321,5346.40
11:00:12.322,5346.40
11:00:12.323,5346.40
11:00:12.324,5346.40
11:00:12.325,5346.40
11:00:12.326,5346.40
11:00:12.327,5346.40
11:00:12.328,5346.40
11:00:12.329,5346.40
11:00:12.330,5346.40
11:00:12.331,5346.40
11:00:12.332,5346.40
11:00:12.333,5346.40
11:00:12.334,5346.40
11:00:12.335,5346.40
11:00:12.336,5346.40
11:00:12.337,5346.40
11:00:12.338,5346.40
11:00:12.339,5346.40
11:00:12.340,5346.40
11:00:12.341,5346.40
11:00:12.342,5346.40
11:00:12.343,5346.40
11:00:12.344,5346.40
11:00:12.345,5346.40
11:00:12.346,5346.40
11:00:12.347,5346.40
11:00:12.348,5346.40
11:00:12.349,5346.40
11:00:12.350,5346.40
11:00:12.351,5346.40
11:00:12.352,5346.40
11:00:12.353,5346.40
11:00:12.354,5346.40
11:00:12.355,5346.40
11:00:12.356,5346.40
11:00:12.357,5346.40
11:00:12.358,5346.40
11:00:12.359,5346.40
11:00:12.360,5346.40
11:00:12.361,5346.40
11:00:12.362,5346.40
11:00:12.363,5346.40
11:00:12.364,5346.40
11:00:12.365,5346.40
11:00:12.366,5346.40
11:00:12.367,5346.40
11:00:12.368,5346.40
11:00:12.369,5346.40
11:00:12.370,5346.40
11:00:12.371,5346.40
11:00:12.372,5346.40
11:00:12.373,5346.40
11:00:12.374,5346.40
11:00:12.375,5346.40
11:00:12.376,5346.40
11:00:12.377,5346.40
11:00:12.378,5346.40
11:00:12.379,5346.40
11:00:12.380,5346.40
11:00:12.381,5346.40
11:00:12.382,5346.40
11:00:12.383,5346.40
11:00:12.384,5346.40
11:00:12.385,5346.40
11:00:12.386,5346.40
11:00:12.387,5346.40
11:00:12.388,5346.40
11:00:12.389,5346.40
11:00:12.390,5346.40
11:00:12.391,5346.40
11:00:12.392,5346.40
11:00:12.393,5346.40
11:00:12.394,5346.40
11:00:12.395,5346.40
11:00:12.396,5346.40
11:00:12.397,5346.40
11:00:12.398,5346.40
11:00:12.399,5346.40
11:00:12.400,5346.40
11:00:12.401,5346.40
11:00:12.402,5346.40
11:00:12.403,5346.40
11:00:12.404,5346.40
11:00:12.405,5346.40
11:00:12.406,5346.40
11:00:12.407,5346.40
11:00:12.408,5346.40
11:00:12.409,5346.40
11:00:12.410,5346.40
11:00:12.411,5346.40
11:00:12.412,5346.40
11:00:12.413,5346.40
11:00:12.414,5346.40
11:00:12.415,5346.40
11:00:12.416,5346.40
11:00:12.417,5346.40
11:00:12.418,5346.40
11:00:12.419,5346.40
11:00:12.420,5346.40
11:00:12.421,5346.40
11:00:12.422,5346.40
11:00:12.423,5346.40
11:00:12.424,5346.40
11:00:12.425,5346.40
11:00:12.426,5346.40
11:00:12.427,5346.40
11:00:12.428,5346.40
11:00:12.429,5346.40
11:00:12.430,5346.40
11:00:12.431,5346.40
11:00:12.432,5346.40
11:00:12.433,5346.40
11:00:12.434,5346.40
11:00:12.435,5346.40
11:00:12.436,5346.40
11:00:12.437,5346.40
11:00:12.438,5346.40
11:00:12.439,5346.40
11:00:12.440,5346.40
11:00:12.441,5346.40
11:00:12.442,5346.40
11:00:12.443,5346.40
11:00:12.444,5346.40
11:00:12.445,5346.40
11:00:12.446,5346.40
11:00:12.447,5346.40
11:00:12.448,5346.40
11:00:12.449,5346.40
11:00:12.450,5346.40
11:00:12.451,5346.40
11:00:12.452,5346.40
11:00:12.453,5346.40
11:00:12.454,5346.40
11:00:12.455,5346.40
11:00:12.456,5346.40
11:00:12.457,5346.40
11:00:12.458,5346.40
11:00:12.459,5346.40
